Fecha,Estacion_mm,IMERG_v6B_mm,CR2MET_v2_mm,RFMEP_v2_mm,ERA5_mm,CHIRPS_v2_mm,TMPA-3B42v7_mm
1992-09-01,-9999,-9999,0,0,0.05,0,-9999
1992-09-02,-9999,-9999,0,0,0.01,0,-9999
1992-09-03,-9999,-9999,0,0.01,0,0,-9999
1992-09-04,-9999,-9999,0,0,0,0,-9999
1992-09-05,-9999,-9999,0,0,0,0,-9999
1992-09-06,-9999,-9999,0,0,0,0,-9999
1992-09-07,-9999,-9999,0,0.05,3.38,0,-9999
1992-09-08,-9999,-9999,0,0,1.54,0,-9999
1992-09-09,-9999,-9999,0,0,0.14,0,-9999
1992-09-10,-9999,-9999,0,0,0,0,-9999
1992-09-11,-9999,-9999,0,0,0,0,-9999
1992-09-12,-9999,-9999,0,0,0,0,-9999
1992-09-13,-9999,-9999,0,0,0.03,0,-9999
1992-09-14,-9999,-9999,0,0,0.01,0,-9999
1992-09-15,-9999,-9999,0,0.53,0.18,9.09,-9999
1992-09-16,-9999,-9999,19.82,24.66,27.04,4.95,-9999
1992-09-17,-9999,-9999,0,0,0.08,0,-9999
1992-09-18,-9999,-9999,0,0,0,0,-9999
1992-09-19,-9999,-9999,0,0.01,0,0,-9999
1992-09-20,-9999,-9999,0,0.02,1.73,0,-9999
1992-09-21,-9999,-9999,0,0.02,2.01,0,-9999
1992-09-22,-9999,-9999,0,0,0,0,-9999
1992-09-23,-9999,-9999,0,0.01,0.16,0,-9999
1992-09-24,-9999,-9999,0,0,0.25,0,-9999
1992-09-25,-9999,-9999,0,0,0,0,-9999
1992-09-26,-9999,-9999,0,0,0,0,-9999
1992-09-27,-9999,-9999,0,0,0,0,-9999
1992-09-28,-9999,-9999,0,0.07,0.02,0,-9999
1992-09-29,-9999,-9999,0,0,0.01,0,-9999
1992-09-30,-9999,-9999,0,0.01,1.99,0,-9999
1992-10-01,-9999,-9999,0,0,1.67,0,-9999
1992-10-02,-9999,-9999,0,0,0.13,0,-9999
1992-10-03,-9999,-9999,0,0.03,0.14,0,-9999
1992-10-04,-9999,-9999,0,0.08,2.13,0,-9999
1992-10-05,-9999,-9999,0,0,0.09,0,-9999
1992-10-06,-9999,-9999,0,0,0,0,-9999
1992-10-07,-9999,-9999,0,0,0,0,-9999
1992-10-08,-9999,-9999,0,0,0,0,-9999
1992-10-09,-9999,-9999,0,0,0.46,0,-9999
1992-10-10,-9999,-9999,0,0.01,0.07,0,-9999
1992-10-11,-9999,-9999,0,0,0.03,0,-9999
1992-10-12,-9999,-9999,0,0,0,0,-9999
1992-10-13,-9999,-9999,0,0,0.11,0,-9999
1992-10-14,-9999,-9999,0,0.05,4.45,0,-9999
1992-10-15,-9999,-9999,0,0.05,4.09,0,-9999
1992-10-16,-9999,-9999,0,0,0,0,-9999
1992-10-17,-9999,-9999,0,0,0,2.46,-9999
1992-10-18,-9999,-9999,0,0.01,0.02,0,-9999
1992-10-19,-9999,-9999,0,0,0.02,0,-9999
1992-10-20,-9999,-9999,0,0,0,0,-9999
1992-10-21,-9999,-9999,0,0,0,0,-9999
1992-10-22,-9999,-9999,0,0,0,0,-9999
1992-10-23,-9999,-9999,0,0,1.04,0,-9999
1992-10-24,-9999,-9999,0,0,0.29,0,-9999
1992-10-25,-9999,-9999,0,0.02,0.13,0,-9999
1992-10-26,-9999,-9999,0,0.01,0.01,0,-9999
1992-10-27,-9999,-9999,0,0,0.04,0,-9999
1992-10-28,-9999,-9999,0,0.03,0,0,-9999
1992-10-29,-9999,-9999,0,0,0.01,0,-9999
1992-10-30,-9999,-9999,0,0.01,0,0,-9999
1992-10-31,-9999,-9999,0,0,0,0,-9999
1992-11-01,-9999,-9999,0,0,0.62,0,-9999
1992-11-02,-9999,-9999,0,0,0.91,0,-9999
1992-11-03,-9999,-9999,0,0,0,0,-9999
1992-11-04,-9999,-9999,0,0,0,0,-9999
1992-11-05,-9999,-9999,0,0,0,0,-9999
1992-11-06,-9999,-9999,0,0,0.01,0,-9999
1992-11-07,-9999,-9999,0,0.04,0.1,0,-9999
1992-11-08,-9999,-9999,0,0.74,0.28,0,-9999
1992-11-09,-9999,-9999,6.53,9.03,9.53,3.55,-9999
1992-11-10,-9999,-9999,1.72,0.52,3.73,0,-9999
1992-11-11,-9999,-9999,0,0.1,0.08,0,-9999
1992-11-12,-9999,-9999,0,0,0.01,1.83,-9999
1992-11-13,-9999,-9999,0,0,0.26,0,-9999
1992-11-14,-9999,-9999,0,0,0.02,0,-9999
1992-11-15,-9999,-9999,0,0,0,0,-9999
1992-11-16,-9999,-9999,0,0,0,0,-9999
1992-11-17,-9999,-9999,0,0,0.09,0,-9999
1992-11-18,-9999,-9999,0,0,0.27,0,-9999
1992-11-19,-9999,-9999,0,0,0.95,0,-9999
1992-11-20,-9999,-9999,0,0,0.49,0,-9999
1992-11-21,-9999,-9999,0,0,0.01,1.37,-9999
1992-11-22,-9999,-9999,0,0,0.1,0,-9999
1992-11-23,-9999,-9999,0,0.01,0.14,0,-9999
1992-11-24,-9999,-9999,0,0,0.3,0,-9999
1992-11-25,-9999,-9999,4.35,0.23,10.63,0,-9999
1992-11-26,-9999,-9999,0.23,0.09,2.67,1.35,-9999
1992-11-27,-9999,-9999,0,0.03,0.85,0,-9999
1992-11-28,-9999,-9999,0,0.01,0,0,-9999
1992-11-29,-9999,-9999,0,0,0,0,-9999
1992-11-30,-9999,-9999,0,0,0.24,0,-9999
1992-12-01,-9999,-9999,0,0,0,0,-9999
1992-12-02,-9999,-9999,0,0.01,0.08,0,-9999
1992-12-03,-9999,-9999,0,0.01,0,0,-9999
1992-12-04,-9999,-9999,0,0,0.04,0.73,-9999
1992-12-05,-9999,-9999,0,0,0.1,0,-9999
1992-12-06,-9999,-9999,0,0,0,0,-9999
1992-12-07,-9999,-9999,0,0,0,0,-9999
1992-12-08,-9999,-9999,0,0,0.08,0,-9999
1992-12-09,-9999,-9999,0,0,0,0,-9999
1992-12-10,-9999,-9999,0,0,0,0,-9999
1992-12-11,-9999,-9999,0,0.01,0,0,-9999
1992-12-12,-9999,-9999,0,0,0,0,-9999
1992-12-13,-9999,-9999,0,0,0,0,-9999
1992-12-14,-9999,-9999,0,0,0,0,-9999
1992-12-15,-9999,-9999,0,0,0.1,0,-9999
1992-12-16,-9999,-9999,0,0,0,0,-9999
1992-12-17,-9999,-9999,0,0,0,0,-9999
1992-12-18,-9999,-9999,0,0.01,0,0,-9999
1992-12-19,-9999,-9999,0,0,0,0,-9999
1992-12-20,-9999,-9999,0,0,0,0,-9999
1992-12-21,-9999,-9999,0,0,0.01,0,-9999
1992-12-22,-9999,-9999,0,0.02,0.01,0,-9999
1992-12-23,-9999,-9999,0,0,0,0,-9999
1992-12-24,-9999,-9999,0,0,0,0,-9999
1992-12-25,-9999,-9999,0,0,0,0,-9999
1992-12-26,-9999,-9999,0,0,0,0,-9999
1992-12-27,-9999,-9999,0,0,0,0,-9999
1992-12-28,-9999,-9999,0,0,0,0,-9999
1992-12-29,-9999,-9999,0,0.01,0,0,-9999
1992-12-30,-9999,-9999,0,0,0.02,0,-9999
1992-12-31,-9999,-9999,0,0,0,0,-9999
1993-01-01,-9999,-9999,0,0.01,0,0,-9999
1993-01-02,-9999,-9999,0,0,0.01,0,-9999
1993-01-03,-9999,-9999,0,0,0,0,-9999
1993-01-04,-9999,-9999,0,0,0,0,-9999
1993-01-05,-9999,-9999,0,0,0,0.03,-9999
1993-01-06,-9999,-9999,0,0.04,0.4,0,-9999
1993-01-07,-9999,-9999,2.31,0.14,1.91,0,-9999
1993-01-08,-9999,-9999,0,0,0,0,-9999
1993-01-09,-9999,-9999,0,0.01,0,0,-9999
1993-01-10,-9999,-9999,0,0.01,0,0,-9999
1993-01-11,-9999,-9999,0,0,0,0,-9999
1993-01-12,-9999,-9999,0,0,1.1,0,-9999
1993-01-13,-9999,-9999,0,0,0.05,0,-9999
1993-01-14,-9999,-9999,0,0,0,0,-9999
1993-01-15,-9999,-9999,0,0,0,0,-9999
1993-01-16,-9999,-9999,0,0,0,0,-9999
1993-01-17,-9999,-9999,0,0,0,0,-9999
1993-01-18,-9999,-9999,0,0,0,0,-9999
1993-01-19,-9999,-9999,0,0,0,0,-9999
1993-01-20,-9999,-9999,0,0,0,0,-9999
1993-01-21,-9999,-9999,0,0,0,0,-9999
1993-01-22,-9999,-9999,0,0,0.02,0,-9999
1993-01-23,-9999,-9999,0,0,0,0,-9999
1993-01-24,-9999,-9999,0,0,0.02,0,-9999
1993-01-25,-9999,-9999,0,0,0,0,-9999
1993-01-26,-9999,-9999,0,0,0,0.01,-9999
1993-01-27,-9999,-9999,0,0,0,0,-9999
1993-01-28,-9999,-9999,0,0,0,0.01,-9999
1993-01-29,-9999,-9999,0,0,0.15,0,-9999
1993-01-30,-9999,-9999,0,0,0,0,-9999
1993-01-31,-9999,-9999,0,0,0,0,-9999
1993-02-01,-9999,-9999,0,0,0,0,-9999
1993-02-02,-9999,-9999,0,0,0,0,-9999
1993-02-03,-9999,-9999,0,0,0,0.1,-9999
1993-02-04,-9999,-9999,0,0,0,0,-9999
1993-02-05,-9999,-9999,0,0,1.85,0,-9999
1993-02-06,-9999,-9999,0,0,0,0.47,-9999
1993-02-07,-9999,-9999,0,0,0,0,-9999
1993-02-08,-9999,-9999,0,0,0,0,-9999
1993-02-09,-9999,-9999,0,0,0,0,-9999
1993-02-10,-9999,-9999,0,0,0,0,-9999
1993-02-11,-9999,-9999,0,0,0.15,0,-9999
1993-02-12,-9999,-9999,0,0,0.03,0,-9999
1993-02-13,-9999,-9999,0,0,0,0.15,-9999
1993-02-14,-9999,-9999,0,0,0,0,-9999
1993-02-15,-9999,-9999,0,0,0,0,-9999
1993-02-16,-9999,-9999,0,0.06,0,0,-9999
1993-02-17,-9999,-9999,0,0,0.68,0,-9999
1993-02-18,-9999,-9999,0,0.01,0.33,0,-9999
1993-02-19,-9999,-9999,0,0,0.1,0,-9999
1993-02-20,-9999,-9999,0,0,0,0,-9999
1993-02-21,-9999,-9999,0,0,0.01,0,-9999
1993-02-22,-9999,-9999,0,0,0,0,-9999
1993-02-23,-9999,-9999,0,0,0,0,-9999
1993-02-24,-9999,-9999,0,0,0.01,0,-9999
1993-02-25,-9999,-9999,0,0,0,0,-9999
1993-02-26,-9999,-9999,0,0,0,0,-9999
1993-02-27,-9999,-9999,0,0,0.07,0,-9999
1993-02-28,-9999,-9999,0,0,0.01,0.33,-9999
1993-03-01,-9999,-9999,0,0,0.53,0,-9999
1993-03-02,-9999,-9999,0,0,0,0,-9999
1993-03-03,-9999,-9999,0,0,0,0,-9999
1993-03-04,-9999,-9999,0,0,0,0,-9999
1993-03-05,-9999,-9999,0,0,0.13,0,-9999
1993-03-06,-9999,-9999,0,0,0.49,0,-9999
1993-03-07,-9999,-9999,0,0,0,0,-9999
1993-03-08,-9999,-9999,0,0.01,0,0,-9999
1993-03-09,-9999,-9999,0,0.01,0,0,-9999
1993-03-10,-9999,-9999,0,0,0,0,-9999
1993-03-11,-9999,-9999,0,0,0,0,-9999
1993-03-12,-9999,-9999,0,0,0,0,-9999
1993-03-13,-9999,-9999,0,0,0,0,-9999
1993-03-14,-9999,-9999,0,0,0,0,-9999
1993-03-15,-9999,-9999,0,0,0,0,-9999
1993-03-16,-9999,-9999,0,0,0,0,-9999
1993-03-17,-9999,-9999,0,0,0.02,0,-9999
1993-03-18,-9999,-9999,0,0,0,0,-9999
1993-03-19,-9999,-9999,0,0,0,0,-9999
1993-03-20,-9999,-9999,0,0,0,0,-9999
1993-03-21,-9999,-9999,0,0,0,0,-9999
1993-03-22,-9999,-9999,0,0,0,0,-9999
1993-03-23,-9999,-9999,0,0.01,0,0,-9999
1993-03-24,-9999,-9999,0,0,0,0,-9999
1993-03-25,-9999,-9999,0,0,0,0.14,-9999
1993-03-26,-9999,-9999,0,0,0.01,0,-9999
1993-03-27,-9999,-9999,0,0.02,0,0.26,-9999
1993-03-28,-9999,-9999,0,0,0,0.26,-9999
1993-03-29,-9999,-9999,0,0,0,0,-9999
1993-03-30,-9999,-9999,0,0,0,0,-9999
1993-03-31,-9999,-9999,0,0,0,0,-9999
1993-04-01,-9999,-9999,0,0,0.01,0,-9999
1993-04-02,-9999,-9999,0,0,0.62,0.61,-9999
1993-04-03,-9999,-9999,0,0,0.06,0,-9999
1993-04-04,-9999,-9999,0,0,0.01,0,-9999
1993-04-05,-9999,-9999,0,0,0,0.61,-9999
1993-04-06,-9999,-9999,0,0,0,0,-9999
1993-04-07,-9999,-9999,0,0,0,0,-9999
1993-04-08,-9999,-9999,0,0,0,0,-9999
1993-04-09,-9999,-9999,0,0,0,0,-9999
1993-04-10,-9999,-9999,0,0,0.11,0,-9999
1993-04-11,-9999,-9999,0,0,0.13,0,-9999
1993-04-12,-9999,-9999,0,0.32,2.05,0,-9999
1993-04-13,-9999,-9999,15.92,27.52,21.13,1.4,-9999
1993-04-14,-9999,-9999,4.54,31.86,4.32,2.81,-9999
1993-04-15,-9999,-9999,0,0.2,0.77,3.51,-9999
1993-04-16,-9999,-9999,9.68,11.71,11.06,0,-9999
1993-04-17,-9999,-9999,7.09,9.64,9.23,13.22,-9999
1993-04-18,-9999,-9999,11.55,21.34,14.94,0,-9999
1993-04-19,-9999,-9999,5.64,1.04,9.03,0,-9999
1993-04-20,-9999,-9999,0,0,0,0,-9999
1993-04-21,-9999,-9999,0,0,0,1.52,-9999
1993-04-22,-9999,-9999,0,0.01,0,0,-9999
1993-04-23,-9999,-9999,0,0.01,0,1.52,-9999
1993-04-24,-9999,-9999,0,0.01,0.04,0,-9999
1993-04-25,-9999,-9999,0,0,0,0,-9999
1993-04-26,-9999,-9999,0,0,0,0,-9999
1993-04-27,-9999,-9999,0,0,0,0,-9999
1993-04-28,-9999,-9999,0,0,0,0,-9999
1993-04-29,-9999,-9999,0,0,0,0,-9999
1993-04-30,-9999,-9999,0,0,0,0,-9999
1993-05-01,-9999,-9999,0,0.01,0.01,0,-9999
1993-05-02,-9999,-9999,0,10.91,1.73,0,-9999
1993-05-03,-9999,-9999,21.47,17.69,31.32,13.13,-9999
1993-05-04,-9999,-9999,0,0.01,0.12,0,-9999
1993-05-05,-9999,-9999,22.32,28.5,27.66,0,-9999
1993-05-06,-9999,-9999,13.55,6.95,15.58,36.7,-9999
1993-05-07,-9999,-9999,0,0.02,1.56,7.34,-9999
1993-05-08,-9999,-9999,0,0.01,0.12,0,-9999
1993-05-09,-9999,-9999,0,0.28,1.12,0,-9999
1993-05-10,-9999,-9999,6.2,3.76,11.07,0,-9999
1993-05-11,-9999,-9999,0,0.02,0.06,0,-9999
1993-05-12,-9999,-9999,0,0,1.23,0,-9999
1993-05-13,-9999,-9999,0,0,0,0,-9999
1993-05-14,-9999,-9999,0,0.02,0,0,-9999
1993-05-15,-9999,-9999,0,0.02,0,6.79,-9999
1993-05-16,-9999,-9999,0,0.01,0,4.39,-9999
1993-05-17,-9999,-9999,0,0,0,0,-9999
1993-05-18,-9999,-9999,0,0.02,0.26,4.39,-9999
1993-05-19,-9999,-9999,13.24,13.68,16.77,0,-9999
1993-05-20,-9999,-9999,0,0.02,0.54,0,-9999
1993-05-21,-9999,-9999,4.63,0.38,7.14,0,-9999
1993-05-22,-9999,-9999,0,0.01,1.04,0,-9999
1993-05-23,-9999,-9999,0,0.16,1,7.96,-9999
1993-05-24,-9999,-9999,0,0,0,0,-9999
1993-05-25,-9999,-9999,0,0,0,0,-9999
1993-05-26,-9999,-9999,0,0,0,0,-9999
1993-05-27,-9999,-9999,0,0.01,0,4.1,-9999
1993-05-28,-9999,-9999,1.72,0.11,2.85,4.1,-9999
1993-05-29,-9999,-9999,0,3.39,1.69,4.1,-9999
1993-05-30,-9999,-9999,4.17,10.22,7.04,0,-9999
1993-05-31,-9999,-9999,0,0,0,4.1,-9999
1993-06-01,-9999,-9999,0,0.09,0.01,10.35,-9999
1993-06-02,-9999,-9999,0,2.57,1.33,15.52,-9999
1993-06-03,-9999,-9999,29.61,29.92,33.6,10.35,-9999
1993-06-04,-9999,-9999,0,0.06,0,5.17,-9999
1993-06-05,-9999,-9999,0,0.13,0,0,-9999
1993-06-06,-9999,-9999,0,0.01,2.64,0,-9999
1993-06-07,-9999,-9999,0,0.06,0.56,0,-9999
1993-06-08,-9999,-9999,0,0,0,0,-9999
1993-06-09,-9999,-9999,0,0.01,0.1,0,-9999
1993-06-10,-9999,-9999,0,0,0,14.66,-9999
1993-06-11,-9999,-9999,0,0,0.41,11.52,-9999
1993-06-12,-9999,-9999,0,0.04,0.9,0,-9999
1993-06-13,-9999,-9999,7.18,6.2,10.64,0,-9999
1993-06-14,-9999,-9999,1.7,1.04,4.16,0,-9999
1993-06-15,-9999,-9999,0,0,0,0,-9999
1993-06-16,-9999,-9999,0,0,0,0,-9999
1993-06-17,-9999,-9999,0,0,0,0,-9999
1993-06-18,-9999,-9999,0,0,0,0,-9999
1993-06-19,-9999,-9999,0,0.03,0,0,-9999
1993-06-20,-9999,-9999,0,0.07,0,0,-9999
1993-06-21,-9999,-9999,0,0,0,2.6,-9999
1993-06-22,-9999,-9999,0,0,0.01,2.6,-9999
1993-06-23,-9999,-9999,0,0.02,0.18,0,-9999
1993-06-24,-9999,-9999,0,0.04,0,0,-9999
1993-06-25,-9999,-9999,0,0.04,0,0,-9999
1993-06-26,-9999,-9999,2.17,1.77,5.38,0,-9999
1993-06-27,-9999,-9999,0,2.32,1.55,0,-9999
1993-06-28,-9999,-9999,0,2.54,1.47,0,-9999
1993-06-29,-9999,-9999,0,0.01,0,0,-9999
1993-06-30,-9999,-9999,0.42,11.42,2.12,0,-9999
1993-07-01,-9999,-9999,31.33,47.48,41.5,0,-9999
1993-07-02,-9999,-9999,12.31,17.19,15.52,0,-9999
1993-07-03,-9999,-9999,0,0.01,0.39,0,-9999
1993-07-04,-9999,-9999,0,0,0.35,0,-9999
1993-07-05,-9999,-9999,0,0,0,0,-9999
1993-07-06,-9999,-9999,0,0.02,0,0,-9999
1993-07-07,-9999,-9999,0,0.05,0,0,-9999
1993-07-08,-9999,-9999,0,0.06,0,3.03,-9999
1993-07-09,-9999,-9999,0,0,0.22,0,-9999
1993-07-10,-9999,-9999,0,0.01,0,0,-9999
1993-07-11,-9999,-9999,0,0,0,0,-9999
1993-07-12,-9999,-9999,0,0,0,1.86,-9999
1993-07-13,-9999,-9999,0,0,0,0,-9999
1993-07-14,-9999,-9999,0,0,0,0,-9999
1993-07-15,-9999,-9999,0,0.02,0,1.86,-9999
1993-07-16,-9999,-9999,0,0.28,0,0,-9999
1993-07-17,-9999,-9999,0,0.01,0,0,-9999
1993-07-18,-9999,-9999,0,0.01,0,10.49,-9999
1993-07-19,-9999,-9999,0,0.04,0.03,3.5,-9999
1993-07-20,-9999,-9999,0,0,0.01,10.49,-9999
1993-07-21,-9999,-9999,0,0,0,0,-9999
1993-07-22,-9999,-9999,0,0,0,0,-9999
1993-07-23,-9999,-9999,0,0,0,0,-9999
1993-07-24,-9999,-9999,0,0,0,0,-9999
1993-07-25,-9999,-9999,0,0.01,0,0,-9999
1993-07-26,-9999,-9999,4.38,12.85,5.81,0,-9999
1993-07-27,-9999,-9999,0,4.49,2.59,12.58,-9999
1993-07-28,-9999,-9999,0,0.01,0,0,-9999
1993-07-29,-9999,-9999,0,0,0,0,-9999
1993-07-30,-9999,-9999,0,0.01,0,0,-9999
1993-07-31,-9999,-9999,0,0,0,0,-9999
1993-08-01,-9999,-9999,0,0,0.13,0,-9999
1993-08-02,-9999,-9999,0,0,0,0,-9999
1993-08-03,-9999,-9999,0,0,0,0,-9999
1993-08-04,-9999,-9999,0,0,0.02,0,-9999
1993-08-05,-9999,-9999,0,0,0.01,0,-9999
1993-08-06,-9999,-9999,0,0.01,0.17,2.26,-9999
1993-08-07,-9999,-9999,0,0,0.03,1.13,-9999
1993-08-08,-9999,-9999,0,0,0,0,-9999
1993-08-09,-9999,-9999,0,0,0,0,-9999
1993-08-10,-9999,-9999,0,0,0,0,-9999
1993-08-11,-9999,-9999,0,0,0,0,-9999
1993-08-12,-9999,-9999,0,0,0,6.3,-9999
1993-08-13,-9999,-9999,0,0,0,0,-9999
1993-08-14,-9999,-9999,0,0,1.6,0,-9999
1993-08-15,-9999,-9999,0,0,0.25,0,-9999
1993-08-16,-9999,-9999,0,0,0,0,-9999
1993-08-17,-9999,-9999,0,0,0,0,-9999
1993-08-18,-9999,-9999,0,0.01,0,0,-9999
1993-08-19,-9999,-9999,0,0.01,0.1,0,-9999
1993-08-20,-9999,-9999,0,0,0,0,-9999
1993-08-21,-9999,-9999,0,0,0,0,-9999
1993-08-22,-9999,-9999,0,0.01,0,0,-9999
1993-08-23,-9999,-9999,0,0.02,0,0,-9999
1993-08-24,-9999,-9999,0,0,0.01,0,-9999
1993-08-25,-9999,-9999,0,0.03,0.6,0,-9999
1993-08-26,-9999,-9999,0,0.08,0,0,-9999
1993-08-27,-9999,-9999,0,0.02,0.07,0,-9999
1993-08-28,-9999,-9999,2.44,3.05,4.81,0,-9999
1993-08-29,-9999,-9999,22.68,32.07,35.83,12.72,-9999
1993-08-30,-9999,-9999,0,0.27,0.77,0,-9999
1993-08-31,-9999,-9999,0,0,0,0,-9999
1993-09-01,-9999,-9999,0,0,0,0,-9999
1993-09-02,-9999,-9999,0,0,0,0,-9999
1993-09-03,-9999,-9999,0,0,0,0,-9999
1993-09-04,-9999,-9999,0,0,0.19,0,-9999
1993-09-05,-9999,-9999,0,1.35,4.59,0,-9999
1993-09-06,-9999,-9999,0,0.19,1.27,0,-9999
1993-09-07,-9999,-9999,0,0,0,0,-9999
1993-09-08,-9999,-9999,0,0,0,0,-9999
1993-09-09,-9999,-9999,0,0,0,0,-9999
1993-09-10,-9999,-9999,0,0,0,0,-9999
1993-09-11,-9999,-9999,0,0,0,0,-9999
1993-09-12,-9999,-9999,0,0.58,0.1,0,-9999
1993-09-13,-9999,-9999,0,0,0,0,-9999
1993-09-14,-9999,-9999,0,0.01,0.04,0,-9999
1993-09-15,-9999,-9999,0,0,1.73,0,-9999
1993-09-16,-9999,-9999,0,0,1.07,0,-9999
1993-09-17,-9999,-9999,0,0.01,1.23,0,-9999
1993-09-18,-9999,-9999,0,0,0.81,0,-9999
1993-09-19,-9999,-9999,0,0.01,4.73,0,-9999
1993-09-20,-9999,-9999,0,0.15,1.03,0,-9999
1993-09-21,-9999,-9999,7.82,6.83,13.93,2.93,-9999
1993-09-22,-9999,-9999,3.35,0.32,6.61,0,-9999
1993-09-23,-9999,-9999,0,0,0.08,0,-9999
1993-09-24,-9999,-9999,0,0,0,0,-9999
1993-09-25,-9999,-9999,0,0,0,0,-9999
1993-09-26,-9999,-9999,0,0,0,0,-9999
1993-09-27,-9999,-9999,0,0,0,1.77,-9999
1993-09-28,-9999,-9999,0,0,1.24,3.53,-9999
1993-09-29,-9999,-9999,0,0.06,1.11,0,-9999
1993-09-30,-9999,-9999,2.46,1.5,4.51,0,-9999
1993-10-01,-9999,-9999,0,0,0.47,0.57,-9999
1993-10-02,-9999,-9999,0,0,2.48,0,-9999
1993-10-03,-9999,-9999,0,0,1.96,0,-9999
1993-10-04,-9999,-9999,0,0,0,0,-9999
1993-10-05,-9999,-9999,0,0,0,0,-9999
1993-10-06,-9999,-9999,0,0,0,0,-9999
1993-10-07,-9999,-9999,0,0,0,0,-9999
1993-10-08,-9999,-9999,0,0,0,0,-9999
1993-10-09,-9999,-9999,0,0,0,0,-9999
1993-10-10,-9999,-9999,0,0.01,0,0,-9999
1993-10-11,-9999,-9999,0,0,0,0,-9999
1993-10-12,-9999,-9999,0,0,0,0,-9999
1993-10-13,-9999,-9999,0,0,0,0,-9999
1993-10-14,-9999,-9999,0,0,0.02,0,-9999
1993-10-15,-9999,-9999,0,0.01,0.12,0,-9999
1993-10-16,-9999,-9999,2.99,2.65,6.46,2.76,-9999
1993-10-17,-9999,-9999,0,0,0.02,0,-9999
1993-10-18,-9999,-9999,0,0,0,0,-9999
1993-10-19,-9999,-9999,0,0,0,1.38,-9999
1993-10-20,-9999,-9999,0,0,0,0,-9999
1993-10-21,-9999,-9999,0,0,0.04,0.16,-9999
1993-10-22,-9999,-9999,0,0,0.18,0.09,-9999
1993-10-23,-9999,-9999,0,0,0,0.14,-9999
1993-10-24,-9999,-9999,0,0,0,0.14,-9999
1993-10-25,-9999,-9999,0,0,0.05,0.16,-9999
1993-10-26,-9999,-9999,0,0.01,0.13,1.18,-9999
1993-10-27,-9999,-9999,0,0.02,0,1.35,-9999
1993-10-28,-9999,-9999,0,0,0,0.79,-9999
1993-10-29,-9999,-9999,0,0,0.19,0.39,-9999
1993-10-30,-9999,-9999,0,6.33,3.18,0,-9999
1993-10-31,-9999,-9999,0,0,0.01,0,-9999
1993-11-01,-9999,-9999,0,0,0,0,-9999
1993-11-02,-9999,-9999,0,0,0,0,-9999
1993-11-03,-9999,-9999,0,0.02,0.25,0,-9999
1993-11-04,-9999,-9999,0,0.56,2.24,0,-9999
1993-11-05,-9999,-9999,0,0.01,0,0,-9999
1993-11-06,-9999,-9999,0,0,0,0,-9999
1993-11-07,-9999,-9999,0,0,0,0,-9999
1993-11-08,-9999,-9999,0,0.02,0,0,-9999
1993-11-09,-9999,-9999,0,0.01,0,0,-9999
1993-11-10,-9999,-9999,0,0.01,0,2.25,-9999
1993-11-11,-9999,-9999,0,0,0,0,-9999
1993-11-12,-9999,-9999,0,0,0,0,-9999
1993-11-13,-9999,-9999,0,0,0,0,-9999
1993-11-14,-9999,-9999,0,0,0,0,-9999
1993-11-15,-9999,-9999,0,0,0.23,0,-9999
1993-11-16,-9999,-9999,0,0,0.04,0,-9999
1993-11-17,-9999,-9999,0,0,0,0,-9999
1993-11-18,-9999,-9999,0,0.01,0,0,-9999
1993-11-19,-9999,-9999,0,0.01,0,0,-9999
1993-11-20,-9999,-9999,0,0,0,2.66,-9999
1993-11-21,-9999,-9999,0,0,0,0,-9999
1993-11-22,-9999,-9999,0,0,0,0,-9999
1993-11-23,-9999,-9999,0,0,0,0,-9999
1993-11-24,-9999,-9999,0,0,0,0,-9999
1993-11-25,-9999,-9999,0,0,0,0,-9999
1993-11-26,-9999,-9999,0,0,0,0,-9999
1993-11-27,-9999,-9999,0,0,0,0,-9999
1993-11-28,-9999,-9999,0,0.03,0,0,-9999
1993-11-29,-9999,-9999,2.2,5.82,4.16,0,-9999
1993-11-30,-9999,-9999,0,0.1,0.09,0,-9999
1993-12-01,-9999,-9999,0,0.01,0,0,-9999
1993-12-02,-9999,-9999,0,0.04,0.97,0,-9999
1993-12-03,-9999,-9999,3.31,0.62,5.66,0,-9999
1993-12-04,-9999,-9999,0,0,0.04,0,-9999
1993-12-05,-9999,-9999,0,0,0,0,-9999
1993-12-06,-9999,-9999,0,0,0.01,0,-9999
1993-12-07,-9999,-9999,0,0,0,0,-9999
1993-12-08,-9999,-9999,0,0,0,0,-9999
1993-12-09,-9999,-9999,0,0,0,0,-9999
1993-12-10,-9999,-9999,0,0,0,0,-9999
1993-12-11,-9999,-9999,0,0.01,0,0,-9999
1993-12-12,-9999,-9999,0,0,0,0,-9999
1993-12-13,-9999,-9999,0,0,0,0,-9999
1993-12-14,-9999,-9999,0,0,0,0,-9999
1993-12-15,-9999,-9999,0,0,0.03,0,-9999
1993-12-16,-9999,-9999,0,0,0,0,-9999
1993-12-17,-9999,-9999,0,0,0.02,0,-9999
1993-12-18,-9999,-9999,0,0,0,0,-9999
1993-12-19,-9999,-9999,0,0,0.03,0,-9999
1993-12-20,-9999,-9999,0,0,0.77,0,-9999
1993-12-21,-9999,-9999,0,0,0.2,0,-9999
1993-12-22,-9999,-9999,0,0,0.07,0,-9999
1993-12-23,-9999,-9999,0,0,0,0.23,-9999
